,timeCorr,time,instance_events_type,scheduling_class,collection_type,priority,instance_index,collections_events_type,vertical_scaling,scheduler,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,cluster,event,failed,offset,hours,hourBin,time_diff_hrs,eventIndex,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory,random_sample_usage_cpu,cpu_mean,cpu_std_dev,cpu_median,tail_cpu_mean,tail_cpu_std_dev,tail_cpu_median
415,1970-01-01 00:00:00.000699610,700210877474,0,1,0,0.2288888888888889,3969,0,1,1,0.0182113907849827,0.0001649856567382,0.7188841700553894,0.001150750205852,1.0,3,ENABLE,0,600000000,194,2,0.9966666666666666,0,0.0066070556640625,0.0052108764648437,0.0023651123046875,0.0018596649169921,0.0079803466796875,0.0018882751464843,0.000502586364746,0.00255316,0.0023563244054555,0.00156212,0.0060958855555555,0.0007415149859594,0.00598907
416,1970-01-01 00:00:00.000252055,252655015812,3,2,0,0.2288888888888889,16288,3,1,1,0.0340763651877133,0.0,1e-06,1e-06,1.0,3,FINISH,0,600000000,70,22,0.9966666666666666,3,0.0002202987670898,0.0097503662109375,0.0005321502685546,0.0027389526367187,0.0039291381835937,0.0059814453125,0.0005521774291992,0.0007783716372545,0.0010235799289602,0.000518798828,0.0010818911111111,0.0001403922410363,0.00105667
417,1970-01-01 00:00:00.001453977,1454577323596,6,0,0,0.2333333333333333,9220,6,2,1,0.0113587883959044,0.000258445739746,3.973978996276856,0.0164353270083665,1.0,3,SCHEDULE,0,600000000,403,19,0.9966666666666666,7,0.0066299438476562,0.0036849975585937,0.0002059936523437,0.001535415649414,0.0013847351074218,0.0016059875488281,0.000166893005371,0.0002916527272727,0.0003469586850723,0.00018311,0.0004002244444444,0.0002745813558901,0.00030231
418,1970-01-01 00:00:00.001655013,1655613154977,5,1,0,0.2333333333333333,15634,5,3,1,0.0385025597269624,7.62939453125e-06,3.684666156768799,0.017217393964529,1.0,4,LOST,0,600000000,459,3,0.9966666666666666,5,0.0004405975341796,0.011016845703125,0.000218391418457,0.0008964538574218,0.0007944107055664,0.000899314880371,0.0001287460327148,0.0002513363636363,0.0001786533085601,0.00020123,0.0003867688888888,9.023975798387124e-05,0.0003624
419,1970-01-01 00:00:00.000269201,269801706846,3,1,0,0.2288888888888889,5443,3,3,1,0.0055127453071671,0.0002775192260742,0.7626763582229614,0.0054177278652787,1.0,2,FINISH,0,600000000,74,2,0.9966666666666666,3,0.0011444091796875,0.0011844635009765,0.0003528594970703,0.0009336471557617,0.0018463134765625,0.0009355545043945,0.0007438659667968,0.0004232581818181,0.0004579238839652,0.00021744,0.0010319811111111,0.0002426388003892,0.00091743
420,1970-01-01 00:00:00.002320364,2320964556455,3,2,1,0.2244444444444444,104,3,2,1,0.0958831058020477,0.0015487670898437,1e-06,1e-06,1.0,8,FINISH,0,600000000,644,20,0.9966666666666666,3,0.021331787109375,0.027435302734375,0.02386474609375,0.008941650390625,0.0404052734375,0.009735107421875,0.021392822265625,0.0238633572727272,0.0077792531462965,0.02294922,0.0344577366666666,0.0010398336145108,0.03424072
421,1970-01-01 00:00:00.001073145,1073745412743,6,2,1,0.8,211,6,3,0,0.1501706484641638,2.86102294921875e-06,1e-06,1e-06,1.0,5,SCHEDULE,0,600000000,298,10,0.9966666666666666,7,0.0823974609375,0.0390625,0.074462890625,0.027008056640625,0.1640625,0.02728271484375,0.05816650390625,0.0754450009090909,0.0126181019347317,0.07397461,0.0915662988888888,0.0030184514134438,0.09069824
422,1970-01-01 00:00:00.001638860,1639460317168,3,2,0,0.0,4046,3,3,0,0.0009498986774741,9.5367431640625e-06,1e-06,1e-06,1.0,2,FINISH,0,600000000,455,23,0.0033333333333333,3,0.0026206970214843,0.0002717971801757,0.0002708435058593,7.62939453125e-05,0.0004148483276367,7.62939453125e-05,0.0003414154052734,0.0002074681818181,0.0001977720247161,0.0002079,0.00041485,0.0,0.00041485
423,1970-01-01 00:00:00.002634937,2635537128554,3,0,0,0.0,64908,3,1,0,0.0091723549488054,8.58306884765625e-06,0.752548336982727,0.0031897369772195,1.0,6,FINISH,0,600000000,731,11,0.9966666666666666,3,0.0056686401367187,0.00262451171875,0.0050888061523437,0.0012588500976562,0.01788330078125,0.0014705657958984,0.005615234375,0.0053104918181818,0.0030946738299354,0.00584412,0.0081320866666666,0.0007279693612142,0.0078125
424,1970-01-01 00:00:00.000746204,746804598161,5,0,0,0.2288888888888889,534,5,1,1,0.0104122226962456,9.5367431640625e-07,2.382720470428467,0.0209247414022684,0.993333339691162,8,LOST,0,600000000,207,15,0.9966666666666666,5,0.0044021606445312,0.0029792785644531,0.0001325607299804,0.0006160736083984,0.0005207061767578,0.0006170272827148,0.0001249313354492,0.0001860545454545,0.0001795298641332,0.00012779,0.0001996355555555,2.0571625610216457e-05,0.00019646
425,1970-01-01 00:00:00.002058473,2059073960959,3,2,0,0.0,5255,3,3,0,0.0007965816979518,0.0,1e-06,1e-06,1.0,3,FINISH,0,600000000,571,19,0.8,3,0.0024681091308593,0.0002260208129882,0.0017452239990234,0.000152587890625,0.0048599243164062,0.00018310546875,0.00115966796875,0.0018125,0.0007020742280621,0.0018158,0.0025367744444444,0.00017118596445,0.00251389
426,1970-01-01 00:00:00.000053542,54142974560,0,1,0,0.4444444444444444,17,0,2,0,0.0227175767918088,0.0,1e-06,1e-06,1.0,3,ENABLE,0,600000000,14,14,0.0,0,0.0011367797851562,0.0065078735351562,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,0.00081921,1.0842021724855044e-19,0.00081921,0.00081921,0.0,0.00081921
427,1970-01-01 00:00:00.000018473,19073157173,2,2,0,0.8,1138,2,2,0,0.0,0.0008134841918945,1.198671579360962,0.0026970852632075,1.0,4,FAIL,1,600000000,5,5,0.9966666666666666,2,0.01593017578125,0.0013027191162109,0.0233154296875,0.0076751708984375,0.080810546875,0.0087738037109375,0.023162841796875,0.0267916581818181,0.0188600497734018,0.02478027,0.0323079422222222,0.0040261363362624,0.03125
428,1970-01-01 00:00:00.000454757,455357061143,3,1,0,0.0,1893,3,2,0,0.0114254479522183,0.0001869201660156,1e-06,1e-06,1.0,3,FINISH,0,600000000,126,6,0.19,3,0.0020256042480468,0.0034255981445312,0.0015506744384765,0.0006446838378906,0.0035858154296875,0.000676155090332,0.0013694763183593,0.0014449036363636,0.0007006218663999,0.00129318,0.0025774633333333,0.0002185023856976,0.00260162
429,1970-01-01 00:00:00.002100906,2101506011509,3,1,0,0.26,19356,3,1,0,0.0051394517918087,0.0004329681396484,3.16440486907959,0.0204320419579744,0.9923076629638672,6,FINISH,0,600000000,583,7,0.4299999999999999,3,0.0081024169921875,0.0014705657958984,0.0003013610839843,0.0007209777832031,0.0012416839599609,0.0007219314575195,0.0002708435058593,0.0003083845454545,0.0001311517318614,0.00025845,0.0005648933333333,4.484662826419248e-05,0.00056839
430,1970-01-01 00:00:00.001419013,1419613229395,3,1,0,0.2288888888888889,3796,3,2,1,0.1804607508532423,1.9073486328125e-06,3.181546449661255,0.0164625998586416,1.0,7,FINISH,0,600000000,394,10,0.9966666666666666,3,0.0021133422851562,0.012176513671875,0.000227928161621,0.0013313293457031,0.0013427734375,0.0013313293457031,0.0002832412719726,0.0003103763636363,0.000334305898767,0.00019741,0.0004614722222222,4.460609120781045e-05,0.00045204
431,1970-01-01 00:00:00.001153290,1153890276575,0,1,0,0.2288888888888889,6703,0,1,1,0.0182113907849827,0.0003108978271484,2.847310781478882,0.0192807111889123,1.0,8,ENABLE,0,600000000,320,8,0.9966666666666666,0,0.0066070556640625,0.0052108764648437,0.0008907318115234,0.0010910034179687,0.00299072265625,0.0011062622070312,0.0008020401000976,0.0009147472727272,0.0002745595306897,0.00084019,0.0014012644444444,0.0001805403118488,0.00145531
432,1970-01-01 00:00:00.002487699,2488299046112,3,2,0,0.4555555555555555,463,3,1,0,0.0,0.0,2.839630126953125,0.0131562864407897,1.0,1,FINISH,0,600000000,691,19,0.9966666666666666,3,0.00823974609375,0.0003175735473632,0.0002956390380859,0.0002202987670898,0.0030479431152343,0.0002269744873046,0.0002956390380859,0.0005025854545454,0.0008065517674009,0.00023174,0.0007653755555555,0.0003702604625308,0.00058842
