,Unnamed: 0,time,instance_events_type,scheduling_class,collection_type,priority,instance_index,collections_events_type,vertical_scaling,scheduler,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,cluster,failed,offset,hours,hourBin,time_diff_hrs,eventIndex,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory,random_sample_usage_cpu,cpu_mean,cpu_std_dev,cpu_median,tail_cpu_mean,tail_cpu_std_dev,tail_cpu_median,Dataset,Epoch,learning_rate,Cost function,Window Size,Batch Size,Dropout,d_model,nhead,Train MAPE,Train RMSE,Train MASE,CV MAPE,CV RMSE,CV MASE,Test MAPE,Test RMSE,Test MASE,GPU Name,training-time,train-inference-time,cv-inference-time,test-inference-time
68,68.0,1494126142209.0,6.0,0.0,0.0,0.2333333333333333,1609.0,6.0,2.0,1.0,0.0227442406143342,3.4332275390625e-05,1e-06,1e-06,1.0,1.0,0.0,600000000.0,414.0,6.0,0.05,7.0,0.0036964416503906,0.0065078735351562,0.01068115234375,0.0017414093017578,0.01983642578125,0.0023078918457031,0.00396728515625,0.0090111819296636,0.0063924661206391,0.0086517334,0.0196838355555555,0.0001825390791712,0.01968384,,,,,,,,,,,,,,,,,,,,,,,
69,69.0,1072187311039.0,5.0,2.0,0.0,0.8,197.0,5.0,2.0,0.0,0.0,0.001230239868164,0.8754590153694153,0.0081584025174379,1.0,6.0,0.0,600000000.0,297.0,9.0,0.9966666666666666,5.0,0.020172119140625,0.0013027191162109,0.0338134765625,0.0186767578125,0.1065673828125,0.019287109375,0.04022216796875,0.0333328245454545,0.0112202902909184,0.03497314,0.04555257,0.0009577310499531,0.04534912,,,,,,,,,,,,,,,,,,,,,,,
70,70.0,723622816016.0,1.0,1.0,0.0,0.2288888888888889,11661.0,1.0,2.0,1.0,0.0364227815699658,2.86102294921875e-06,0.9983146786689758,0.0028721294365823,1.0,6.0,0.0,600000000.0,200.0,8.0,0.0066666666666666,1.0,0.04119873046875,0.0104217529296875,0.0010490417480468,6.580352783203125e-05,0.013275146484375,6.961822509765625e-05,0.0047454833984375,0.0006974827170772,0.0009103061969548,2.19345093e-05,0.00190163,2.1684043449710093e-19,0.00190163,,,,,,,,,,,,,,,,,,,,,,,
71,71.0,1048740234408.0,5.0,2.0,0.0,0.8,63.0,5.0,2.0,0.0,0.0,0.0002975463867187,1e-06,1e-06,1.0,6.0,0.0,600000000.0,291.0,3.0,0.1,5.0,0.020294189453125,0.0013027191162109,0.0001087188720703,0.0005912780761718,0.0002174377441406,0.0005922317504882,8.20159912109375e-05,0.0001087188721454,3.4238224136254654e-05,9.82284546e-05,0.0001697533333333,4.518738762088377e-06,0.00017071,,,,,,,,,,,,,,,,,,,,,,,
72,72.0,1434965811581.0,2.0,2.0,0.0,0.8,2440.0,2.0,2.0,0.0,0.0,0.0006942749023437,3.103463888168335,0.0233115274459123,1.0,4.0,1.0,600000000.0,398.0,14.0,0.9966666666666666,2.0,0.0113677978515625,0.0013027191162109,0.0121307373046875,0.0053558349609375,0.03741455078125,0.006103515625,0.01153564453125,0.0132434145454545,0.0083087679721937,0.01191711,0.0182834188888888,0.0048409775375995,0.01721191,,,,,,,,,,,,,,,,,,,,,,,
73,73.0,2652171468015.0,2.0,0.0,0.0,0.0,3514.0,2.0,1.0,0.0,0.0108121800341294,2.86102294921875e-05,0.7230272889137268,0.0028853011317551,1.0,8.0,1.0,600000000.0,736.0,16.0,0.9966666666666666,2.0,0.0056686401367187,0.00262451171875,0.009063720703125,0.002105712890625,0.02545166015625,0.0022773742675781,0.012939453125,0.0090318172727272,0.0024482322958192,0.00900269,0.0121765133333333,0.0018747705301182,0.01248169,,,,,,,,,,,,,,,,,,,,,,,
74,74.0,1478299651921.0,5.0,0.0,0.0,0.2288888888888889,232.0,5.0,3.0,1.0,0.0146384385665527,0.0001630783081054,1.1659855842590332,0.0053058946505188,1.0,8.0,0.0,600000000.0,410.0,2.0,0.0,5.0,0.026580810546875,0.0024795532226562,0.0,9.72747802734375e-05,0.0,9.72747802734375e-05,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,
75,75.0,1823999394832.0,2.0,1.0,0.0,0.2288888888888889,220.0,2.0,2.0,1.0,0.0181313993174061,0.0005931854248046,4.268577575683594,0.016897190362215,1.0,1.0,1.0,600000000.0,506.0,2.0,0.9966666666666666,2.0,0.0110015869140625,0.0068130493164062,0.0003547668457031,0.0010089874267578,0.00146484375,0.0010261535644531,0.000518798828125,0.0004568963636363,0.0004381241881283,0.00029373,0.00079939,0.0001474162954206,0.0007515,,,,,,,,,,,,,,,,,,,,,,,
76,76.0,580867427573.0,2.0,2.0,0.0,0.8,1486.0,2.0,2.0,0.0,0.0,0.0009975433349609,2.934539794921875,0.0180031191557645,0.996666669845581,7.0,1.0,600000000.0,161.0,17.0,0.9966666666666666,2.0,0.020416259765625,0.0013027191162109,0.0008182525634765,0.0155792236328125,0.001739501953125,0.015594482421875,0.0009050369262695,0.0008394072727272,0.0002443827553092,0.00080776,0.0011319066666666,0.0001281854261953,0.00107956,,,,,,,,,,,,,,,,,,,,,,,
77,77.0,2583913101038.0,3.0,0.0,0.0,0.0,2495.0,3.0,1.0,0.0,0.0077325085324232,0.0003252029418945,1e-06,1e-06,1.0,6.0,0.0,600000000.0,717.0,21.0,0.0033333333333333,3.0,0.0097198486328125,0.0022125244140625,0.0,0.000335693359375,0.0,0.000335693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
