,Dataset,Epoch,learning_rate,Cost function,Window Size,Batch Size,Dropout,d_model,nhead,Train MAPE,Train RMSE,Train MASE,CV MAPE,CV RMSE,CV MASE,Test MAPE,Test RMSE,Test MASE,GPU Name,training-time,train-inference-time,cv-inference-time,test-inference-time,Unnamed: 0.1,Unnamed: 0
0,alibaba_cluster_gpu,1000,0.001,mae,1,1024,0.5,512,4,86866214400.0,tensor([6.9072]),0.5117496006522805,87098329600.0,tensor([6.8824]),0.5133944750237388,87042976000.0,tensor([6.8711]),0.5142028109331374,nvidia-geforce-1650,52375.22461223602,11.937533855438232,3.029859781265259,2.981586217880249,,
1,alibaba_cluster_gpu,1000,0.001,mae,1,1024,0.5,512,4,169983475200.0,tensor([6.9420]),0.5240258967371879,169887513600.0,tensor([6.9331]),0.5243917142130927,170721920000.0,tensor([6.9324]),0.5244562402627911,nvidia-geforce-1650,2698.4670643806458,0.6921861171722412,0.4238688945770263,0.116124153137207,0.0,
2,alibaba_cluster_gpu,1000,0.001,mae,1,1024,0.5,512,4,7561042329600.0,tensor([7.6728]),1.7200762602136883,7735351705600.0,tensor([7.6074]),1.6828228353359185,7804538880000.0,tensor([7.6022]),1.6772000313645388,nvidia-geforce-1650,223.74491143226624,0.0836989879608154,0.020491600036621,0.0129876136779785,1.0,0.0
